  362  1119.572  89319.828 0.1177E+09   X  1  3 O   B  3  2 O
  363  1116.658  89552.938 0.8787E+08   X  1  3 O   B  3  4 O
  364  1104.620  90528.891 0.9772E+08   X  1  3 O   B  4  2 O
  365  1101.892  90753.031 0.7292E+08   X  1  3 O   B  4  4 O
  366  1090.450  91705.219 0.6636E+08   X  1  3 O   B  5  2 O
  367  1087.890  91921.055 0.4950E+08   X  1  3 O   B  5  4 O
  368  1077.018  92848.977 0.3605E+08   X  1  3 O   B  6  2 O
  369  1074.610  93056.977 0.2688E+08   X  1  3 O   B  6  4 O
  370  1064.272  93960.961 0.1412E+08   X  1  3 O   B  7  2 O
  371  1062.010  94161.047 0.1052E+08   X  1  3 O   B  7  4 O
  372  1052.162  95042.391 0.2601E+07   X  1  3 O   B  8  2 O
  373  1050.015  95236.711 0.1939E+07   X  1  3 O   B  8  4 O
  374  1040.673  96091.625 0.9473E+05   X  1  3 O   B  9  2 O
  375  1038.657  96278.148 0.7058E+05   X  1  3 O   B  9  4 O
  376  1029.736  97112.242 0.3770E+07   X  1  3 O   B 10  2 O
  377  1027.774  97297.695 0.2809E+07   X  1  3 O   B 10  4 O
  378  1019.362  98100.617 0.1071E+08   X  1  3 O   B 11  2 O
  379  1017.552  98275.117 0.7973E+07   X  1  3 O   B 11  4 O
  380  1009.452  99063.648 0.1857E+08   X  1  3 O   B 12  2 O
  381  1007.919  99214.297 0.1382E+08   X  1  3 O   B 12  4 O
